sample,x_input,y_output
       6569, 32767, 24791
       6570, 32767, 24791
       6571, 32767, 24791
       6572, 32767, 24791
       6573, 32767, 24791
       6574, 32767, 24791
       6575, 32767, 24791
       6576, 32767, 24791
       6577, 32767, 24791
       6578, 32767, 24791
       6579, 32767, 24791
       6580, 32767, 24791
       6581, 32767, 24791
       6582, 32767, 24791
       6583, 32767, 24791
       6584, 32767, 24791
       6585, 32636, 24791
       6586, 31319, 24791
       6587, 29899, 24341
       6588, 28379, 23626
       6589, 26766, 22860
       6590, 25063, 22042
       6591, 23278, 20869
       6592, 21415, 19925
       6593, 19481, 18579
       6594, 17483, 17505
       6595, 15426, 15987
       6596, 13319, 14374
       6597, 11167, 12669
       6598,  8978, 10419
       6599,  6760,  8536
       6600,  4519,  6590
       6601,  2263,  4090
       6602,     0,  2053
       6603, -2263,     0
       6604, -4519, -2053
       6605, -6760, -4090
       6606, -8978, -6590
       6607,-11167, -8536
       6608,-13319,-10419
       6609,-15426,-12669
       6610,-17483,-14374
       6611,-19481,-15987
       6612,-21415,-17505
       6613,-23278,-18579
       6614,-25063,-19925
       6615,-26766,-20869
       6616,-28379,-22042
       6617,-29899,-22860
       6618,-31319,-23626
       6619,-32636,-24341
       6620,-32767,-24791
       6621,-32767,-24791
       6622,-32767,-24791
       6623,-32767,-24791
       6624,-32767,-24791
       6625,-32767,-24791
       6626,-32767,-24791
       6627,-32767,-24791
       6628,-32767,-24791
       6629,-32767,-24791
       6630,-32767,-24791
       6631,-32767,-24791
       6632,-32767,-24791
       6633,-32767,-24791
       6634,-32767,-24791
       6635,-32767,-24791
       6636,-32767,-24791
       6637,-32767,-24791
       6638,-32767,-24791
       6639,-32767,-24791
       6640,-32051,-24791
       6641,-30686,-24569
       6642,-29220,-23870
       6643,-27657,-23376
       6644,-26003,-22593
       6645,-24262,-21468
       6646,-22440,-20560
       6647,-20544,-19264
       6648,-18580,-18228
       6649,-16555,-16759
       6650,-14474,-15192
       6651,-12346,-13532
       6652,-10176,-11784
       6653, -7973, -9486
       6654, -5744, -7570
       6655, -3495, -5598
       6656, -1235, -3074
       6657,  1029, -1027
       6658,  3290,  1027
       6659,  5540,  3074
       6660,  7771,  5098
       6661,  9977,  7570
       6662, 12150,  9486
       6663, 14283, 11334
       6664, 16368, 13103
       6665, 18399, 14786
       6666, 20369, 16376
       6667, 22271, 17870
       6668, 24099, 19264
       6669, 25848, 20560
       6670, 27511, 21468
       6671, 29082, 22321
       6672, 30557, 23121
       6673, 31931, 23870
       6674, 32767, 24569
       6675, 32767, 24791
       6676, 32767, 24791
       6677, 32767, 24791
       6678, 32767, 24791
       6679, 32767, 24791
       6680, 32767, 24791
       6681, 32767, 24791
       6682, 32767, 24791
       6683, 32767, 24791
       6684, 32767, 24791
       6685, 32767, 24791
       6686, 32767, 24791
       6687, 32767, 24791
       6688, 32767, 24791
       6689, 32767, 24791
       6690, 32767, 24791
       6691, 32767, 24791
       6692, 32767, 24791
       6693, 32767, 24791
       6694, 32750, 24791
       6695, 31443, 24791
       6696, 30032, 24341
       6697, 28522, 23626
       6698, 26916, 22860
       6699, 25222, 22042
       6700, 23443, 21171
       6701, 21587, 19925
       6702, 19660, 18925
       6703, 17667, 17505
       6704, 15616, 15987
       6705, 13512, 14374
       6706, 11364, 12669
       6707,  9179, 10879
       6708,  6963,  8536
       6709,  4723,  6590
       6710,  2468,  4595
       6711,   205,  2053
       6712, -2057,     0
       6713, -4314, -2053
       6714, -6557, -4090
       6715, -8778, -6096
       6716,-10970, -8536
       6717,-13125,-10419
       6718,-15237,-12229
       6719,-17298,-13956
       6720,-19302,-15593
       6721,-21242,-17135
       6722,-23111,-18579
       6723,-24904,-19925
       6724,-26615,-20869
       6725,-28237,-21758
       6726,-29765,-22860
       6727,-31194,-23626
       6728,-32521,-24108
       6729,-32767,-24791
       6730,-32767,-24791
       6731,-32767,-24791
       6732,-32767,-24791
       6733,-32767,-24791
       6734,-32767,-24791
       6735,-32767,-24791
       6736,-32767,-24791
       6737,-32767,-24791
       6738,-32767,-24791
       6739,-32767,-24791
       6740,-32767,-24791
       6741,-32767,-24791
       6742,-32767,-24791
       6743,-32767,-24791
       6744,-32767,-24791
       6745,-32767,-24791
       6746,-32767,-24791
       6747,-32767,-24791
       6748,-32767,-24791
       6749,-32169,-24791
       6750,-30815,-24569
       6751,-29358,-24108
       6752,-27803,-23376
       6753,-26157,-22593
       6754,-24423,-21758
       6755,-22609,-20560
       6756,-20720,-19598
       6757,-18762,-18228
       6758,-16741,-16759
       6759,-14666,-15192
       6760,-12541,-13532
       6761,-10375,-11784
       6762, -8175, -9955
       6763, -5947, -7570
       6764, -3700, -5598
       6765, -1440, -3583
       6766,   823, -1027
       6767,  3085,   513
       6768,  5336,  3074
       6769,  7570,  5098
       6770,  9778,  7082
       6771, 11954,  9486
       6772, 14091, 11334
       6773, 16180, 13103
       6774, 18216, 14786
       6775, 20192, 16376
       6776, 22101, 17870
       6777, 23936, 19264
       6778, 25692, 20246
       6779, 27363, 21468
       6780, 28943, 22321
       6781, 30427, 23121
       6782, 31810, 23870
       6783, 32767, 24569
       6784, 32767, 24791
       6785, 32767, 24791
       6786, 32767, 24791
       6787, 32767, 24791
       6788, 32767, 24791
       6789, 32767, 24791
       6790, 32767, 24791
       6791, 32767, 24791
       6792, 32767, 24791
       6793, 32767, 24791
       6794, 32767, 24791
       6795, 32767, 24791
       6796, 32767, 24791
       6797, 32767, 24791
       6798, 32767, 24791
       6799, 32767, 24791
       6800, 32767, 24791
       6801, 32767, 24791
       6802, 32767, 24791
       6803, 32767, 24791
       6804, 31567, 24791
       6805, 30165, 24341
       6806, 28663, 23626
       6807, 27066, 22860
       6808, 25379, 22042
       6809, 23608, 21171
       6810, 21759, 20246
       6811, 19838, 18925
       6812, 17851, 17505
       6813, 15804, 15987
       6814, 13705, 14374
       6815, 11561, 12669
       6816,  9379, 10879
       6817,  7165,  9013
       6818,  4928,  6590
       6819,  2674,  4595
       6820,   411,  2564
       6821, -1852,     0
       6822, -4110, -1540
       6823, -6354, -4090
       6824, -8577, -6096
       6825,-10772, -8055
       6826,-12931,-10419
       6827,-15047,-12229
       6828,-17113,-13956
       6829,-19122,-15593
       6830,-21068,-17135
       6831,-22945,-18579
       6832,-24745,-19598
       6833,-26463,-20869
       6834,-28093,-21758
       6835,-29630,-22593
       6836,-31069,-23376
       6837,-32404,-24108
       6838,-32767,-24791
       6839,-32767,-24791
       6840,-32767,-24791
       6841,-32767,-24791
       6842,-32767,-24791
       6843,-32767,-24791
       6844,-32767,-24791
       6845,-32767,-24791
       6846,-32767,-24791
       6847,-32767,-24791
       6848,-32767,-24791
       6849,-32767,-24791
       6850,-32767,-24791
       6851,-32767,-24791
       6852,-32767,-24791
       6853,-32767,-24791
       6854,-32767,-24791
       6855,-32767,-24791
       6856,-32767,-24791
       6857,-32767,-24791
       6858,-32287,-24791
       6859,-30942,-24791
       6860,-29494,-24108
       6861,-27948,-23376
       6862,-26310,-22593
       6863,-24584,-21758
       6864,-22777,-20869
       6865,-20894,-19598
       6866,-18942,-18228
       6867,-16927,-16759
       6868,-14856,-15593
       6869,-12736,-13956
       6870,-10574,-11784
       6871, -8376, -9955
       6872, -6151, -8055
       6873, -3905, -6096
       6874, -1646, -3583
       6875,   617, -1540
       6876,  2879,   513
       6877,  5132,  2564
       6878,  7367,  5098
       6879,  9579,  7082
       6880, 11758,  9013
       6881, 13898, 10879
       6882, 15993, 13103
       6883, 18034, 14786
       6884, 20015, 16376
       6885, 21930, 17870
       6886, 23773, 18925
       6887, 25536, 20246
       6888, 27215, 21171
       6889, 28803, 22321
       6890, 30296, 23121
       6891, 31689, 23870
       6892, 32767, 24341
       6893, 32767, 24791
       6894, 32767, 24791
       6895, 32767, 24791
       6896, 32767, 24791
       6897, 32767, 24791
       6898, 32767, 24791
       6899, 32767, 24791
       6900, 32767, 24791
       6901, 32767, 24791
       6902, 32767, 24791
       6903, 32767, 24791
       6904, 32767, 24791
       6905, 32767, 24791
       6906, 32767, 24791
       6907, 32767, 24791
       6908, 32767, 24791
       6909, 32767, 24791
       6910, 32767, 24791
       6911, 32767, 24791
       6912, 32767, 24791
       6913, 31689, 24791
       6914, 30296, 24341
       6915, 28803, 23870
       6916, 27215, 23121
       6917, 25536, 22321
       6918, 23773, 21171
       6919, 21930, 20246
       6920, 20015, 18925
       6921, 18034, 17870
       6922, 15993, 16376
       6923, 13898, 14786
       6924, 11758, 13103
       6925,  9579, 10879
       6926,  7367,  9013
       6927,  5132,  7082
       6928,  2879,  5098
       6929,   617,  2564
       6930, -1646,   513
       6931, -3905, -1540
       6932, -6151, -3583
       6933, -8376, -6096
       6934,-10574, -8055
       6935,-12736, -9955
       6936,-14856,-11784
       6937,-16927,-13956
       6938,-18942,-15593
       6939,-20894,-16759
       6940,-22777,-18228
       6941,-24584,-19598
       6942,-26310,-20869
       6943,-27948,-21758
       6944,-29494,-22593
       6945,-30942,-23376
       6946,-32287,-24108
       6947,-32767,-24791
       6948,-32767,-24791
       6949,-32767,-24791
       6950,-32767,-24791
       6951,-32767,-24791
       6952,-32767,-24791
       6953,-32767,-24791
       6954,-32767,-24791
       6955,-32767,-24791
       6956,-32767,-24791
       6957,-32767,-24791
       6958,-32767,-24791
       6959,-32767,-24791
       6960,-32767,-24791
       6961,-32767,-24791
       6962,-32767,-24791
       6963,-32767,-24791
       6964,-32767,-24791
       6965,-32767,-24791
       6966,-32767,-24791
       6967,-32404,-24791
       6968,-31069,-24791
       6969,-29630,-24108
       6970,-28093,-23376
       6971,-26463,-22593
       6972,-24745,-21758
       6973,-22945,-20869
       6974,-21068,-19598
       6975,-19122,-18579
       6976,-17113,-17135
       6977,-15047,-15593
       6978,-12931,-13956
       6979,-10772,-12229
       6980, -8577,-10419
       6981, -6354, -8055
       6982, -4110, -6096
       6983, -1852, -4090
       6984,   411, -1540
       6985,  2674,     0
       6986,  4928,  2564
       6987,  7165,  4595
       6988,  9379,  6590
       6989, 11561,  9013
       6990, 13705, 10879
       6991, 15804, 12669
       6992, 17851, 14374
       6993, 19838, 15987
       6994, 21759, 17505
       6995, 23608, 18925
       6996, 25379, 20246
       6997, 27066, 21171
       6998, 28663, 22042
       6999, 30165, 22860
       7000, 31567, 23626
       7001, 32767, 24341
       7002, 32767, 24791
       7003, 32767, 24791
       7004, 32767, 24791
       7005, 32767, 24791
       7006, 32767, 24791
       7007, 32767, 24791
       7008, 32767, 24791
       7009, 32767, 24791
       7010, 32767, 24791
       7011, 32767, 24791
       7012, 32767, 24791
       7013, 32767, 24791
       7014, 32767, 24791
       7015, 32767, 24791
       7016, 32767, 24791
       7017, 32767, 24791
       7018, 32767, 24791
       7019, 32767, 24791
       7020, 32767, 24791
       7021, 32767, 24791
       7022, 31810, 24791
       7023, 30427, 24569
       7024, 28943, 23870
       7025, 27363, 23121
       7026, 25692, 22321
       7027, 23936, 21468
       7028, 22101, 20246
       7029, 20192, 19264
       7030, 18216, 17870
       7031, 16180, 16376
       7032, 14091, 14786
       7033, 11954, 13103
       7034,  9778, 11334
       7035,  7570,  9486
       7036,  5336,  7082
       7037,  3085,  5098
       7038,   823,  3074
       7039, -1440,   513
       7040, -3700, -1027
       7041, -5947, -3583
       7042, -8175, -5598
       7043,-10375, -7570
       7044,-12541, -9955
       7045,-14666,-11784
       7046,-16741,-13532
       7047,-18762,-15192
       7048,-20720,-16759
       7049,-22609,-18228
       7050,-24423,-19598
       7051,-26157,-20560
       7052,-27803,-21758
       7053,-29358,-22593
       7054,-30815,-23376
       7055,-32169,-24108
       7056,-32767,-24569
       7057,-32767,-24791
       7058,-32767,-24791
       7059,-32767,-24791
       7060,-32767,-24791
       7061,-32767,-24791
       7062,-32767,-24791
       7063,-32767,-24791
       7064,-32767,-24791
       7065,-32767,-24791
       7066,-32767,-24791
       7067,-32767,-24791
       7068,-32767,-24791
